video_name,index,texture,direction,speed,angle,brightness,contrast,stripe_contrast,background_contrast,object_enabled,object_type,num_objects,object_size,object_position,blur_enabled,blur_type,blur_intensity,blur_variation,resolution,seed
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed0.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed43.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,121,no,,,,,no,,,no,640x480,43
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed0.0_angle30_dist1.02_distrand_bright0.00_contr1.00_640x480_seed1203.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1203
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed0.0_angle30_dist1.02_distrand_bright0.00_contr1.00_640x480_seed1303.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1303
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed0.0_angle30_dist1.02_distrand_bright0.00_contr1.00_640x480_seed1403.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1403
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed0.0_angle30_dist1.02_distrand_bright0.00_contr1.00_640x480_seed1503.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1503
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed0.0_angle30_dist1.02_distrand_bright0.00_contr1.00_640x480_seed1603.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1603
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed0.0_angle30_dist1.02_distrand_bright0.00_contr1.00_640x480_seed203.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,203
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed0.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed59.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,59
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed1207.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1207
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed1307.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1307
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed1407.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1407
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed1507.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1507
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed1607.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1607
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed207.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,121,no,,,,,no,,,no,640x480,207
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed75.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,121,no,,,,,no,,,no,640x480,75
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle30_dist1.04_distrand_bright0.00_contr1.00_640x480_seed1208.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1208
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle30_dist1.04_distrand_bright0.00_contr1.00_640x480_seed1308.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1308
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle30_dist1.04_distrand_bright0.00_contr1.00_640x480_seed1408.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1408
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle30_dist1.04_distrand_bright0.00_contr1.00_640x480_seed1508.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1508
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle30_dist1.04_distrand_bright0.00_contr1.00_640x480_seed1608.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,1608
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle30_dist1.04_distrand_bright0.00_contr1.00_640x480_seed208.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,208
treadmill_0000_subtle_gray_stripes_stripe226_bg121_left_speed14.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed91.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,121,no,,,,,no,,,no,640x480,91
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed0.0_angle0_dist1.05_distrand_bright0.00_contr1.00_640x480_seed1204.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,1204
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed0.0_angle0_dist1.05_distrand_bright0.00_contr1.00_640x480_seed1304.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,1304
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed0.0_angle0_dist1.05_distrand_bright0.00_contr1.00_640x480_seed1404.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,1404
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed0.0_angle0_dist1.05_distrand_bright0.00_contr1.00_640x480_seed1504.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,1504
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed0.0_angle0_dist1.05_distrand_bright0.00_contr1.00_640x480_seed1604.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,1604
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed0.0_angle0_dist1.05_distrand_bright0.00_contr1.00_640x480_seed204.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,204
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed0.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed44.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,44
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed0.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed60.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,123,no,,,,,no,,,no,640x480,60
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed14.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed1209.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,1209
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed14.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed1309.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,1309
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed14.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed1409.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,1409
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed14.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed1509.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,1509
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed14.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed1609.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,1609
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed14.0_angle0_dist1.06_distrand_bright0.00_contr1.00_640x480_seed209.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,209
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed14.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed76.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,123,no,,,,,no,,,no,640x480,76
treadmill_0000_subtle_gray_stripes_stripe226_bg123_left_speed14.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed92.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,123,no,,,,,no,,,no,640x480,92
treadmill_0000_subtle_gray_stripes_stripe226_bg124_left_speed0.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed45.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,226,124,no,,,,,no,,,no,640x480,45
treadmill_0000_subtle_gray_stripes_stripe226_bg124_left_speed0.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed61.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,226,124,no,,,,,no,,,no,640x480,61
treadmill_0000_subtle_gray_stripes_stripe226_bg124_left_speed14.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed77.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,226,124,no,,,,,no,,,no,640x480,77
treadmill_0000_subtle_gray_stripes_stripe226_bg124_left_speed14.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed93.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,226,124,no,,,,,no,,,no,640x480,93
treadmill_0000_subtle_gray_stripes_stripe227_bg120_left_speed0.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed46.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,227,120,no,,,,,no,,,no,640x480,46
treadmill_0000_subtle_gray_stripes_stripe227_bg120_left_speed0.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed62.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,227,120,no,,,,,no,,,no,640x480,62
treadmill_0000_subtle_gray_stripes_stripe227_bg120_left_speed14.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed78.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,227,120,no,,,,,no,,,no,640x480,78
treadmill_0000_subtle_gray_stripes_stripe227_bg120_left_speed14.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed94.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,227,120,no,,,,,no,,,no,640x480,94
treadmill_0000_subtle_gray_stripes_stripe227_bg121_left_speed0.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed47.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,227,121,no,,,,,no,,,no,640x480,47
treadmill_0000_subtle_gray_stripes_stripe227_bg121_left_speed0.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed63.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,227,121,no,,,,,no,,,no,640x480,63
treadmill_0000_subtle_gray_stripes_stripe227_bg121_left_speed14.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed79.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,227,121,no,,,,,no,,,no,640x480,79
treadmill_0000_subtle_gray_stripes_stripe227_bg121_left_speed14.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed95.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,227,121,no,,,,,no,,,no,640x480,95
treadmill_0000_subtle_gray_stripes_stripe227_bg123_left_speed0.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed48.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,227,123,no,,,,,no,,,no,640x480,48
treadmill_0000_subtle_gray_stripes_stripe227_bg123_left_speed0.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed64.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,227,123,no,,,,,no,,,no,640x480,64
treadmill_0000_subtle_gray_stripes_stripe227_bg123_left_speed14.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed80.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,227,123,no,,,,,no,,,no,640x480,80
treadmill_0000_subtle_gray_stripes_stripe227_bg123_left_speed14.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed96.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,227,123,no,,,,,no,,,no,640x480,96
treadmill_0000_subtle_gray_stripes_stripe227_bg124_left_speed0.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed49.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,227,124,no,,,,,no,,,no,640x480,49
treadmill_0000_subtle_gray_stripes_stripe227_bg124_left_speed0.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed65.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,227,124,no,,,,,no,,,no,640x480,65
treadmill_0000_subtle_gray_stripes_stripe227_bg124_left_speed14.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed81.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,227,124,no,,,,,no,,,no,640x480,81
treadmill_0000_subtle_gray_stripes_stripe227_bg124_left_speed14.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed97.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,227,124,no,,,,,no,,,no,640x480,97
treadmill_0000_subtle_gray_stripes_stripe228_bg120_left_speed0.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed50.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,228,120,no,,,,,no,,,no,640x480,50
treadmill_0000_subtle_gray_stripes_stripe228_bg120_left_speed0.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed66.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,228,120,no,,,,,no,,,no,640x480,66
treadmill_0000_subtle_gray_stripes_stripe228_bg120_left_speed14.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed82.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,228,120,no,,,,,no,,,no,640x480,82
treadmill_0000_subtle_gray_stripes_stripe228_bg120_left_speed14.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed98.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,228,120,no,,,,,no,,,no,640x480,98
treadmill_0000_subtle_gray_stripes_stripe228_bg121_left_speed0.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed51.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,228,121,no,,,,,no,,,no,640x480,51
treadmill_0000_subtle_gray_stripes_stripe228_bg121_left_speed0.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed67.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,228,121,no,,,,,no,,,no,640x480,67
treadmill_0000_subtle_gray_stripes_stripe228_bg121_left_speed14.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed83.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,228,121,no,,,,,no,,,no,640x480,83
treadmill_0000_subtle_gray_stripes_stripe228_bg121_left_speed14.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed99.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,228,121,no,,,,,no,,,no,640x480,99
treadmill_0000_subtle_gray_stripes_stripe228_bg123_left_speed0.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed52.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,228,123,no,,,,,no,,,no,640x480,52
treadmill_0000_subtle_gray_stripes_stripe228_bg123_left_speed0.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed68.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,228,123,no,,,,,no,,,no,640x480,68
treadmill_0000_subtle_gray_stripes_stripe228_bg123_left_speed14.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed84.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,228,123,no,,,,,no,,,no,640x480,84
treadmill_0000_subtle_gray_stripes_stripe228_bg123_left_speed14.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed100.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,228,123,no,,,,,no,,,no,640x480,100
treadmill_0000_subtle_gray_stripes_stripe228_bg124_left_speed0.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed53.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,228,124,no,,,,,no,,,no,640x480,53
treadmill_0000_subtle_gray_stripes_stripe228_bg124_left_speed0.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed69.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,228,124,no,,,,,no,,,no,640x480,69
treadmill_0000_subtle_gray_stripes_stripe228_bg124_left_speed14.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed85.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,228,124,no,,,,,no,,,no,640x480,85
treadmill_0000_subtle_gray_stripes_stripe228_bg124_left_speed14.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed101.mp4,0000,subtle_gray_stripes,left,14.0,30,0.00,1.00,228,124,no,,,,,no,,,no,640x480,101
treadmill_0000_subtle_gray_stripes_stripe229_bg120_left_speed0.0_angle0_dist1.0_bright0.00_contr1.00_640x480_seed54.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,229,120,no,,,,,no,,,no,640x480,54
treadmill_0000_subtle_gray_stripes_stripe229_bg120_left_speed0.0_angle30_dist1.0_bright0.00_contr1.00_640x480_seed70.mp4,0000,subtle_gray_stripes,left,0.0,30,0.00,1.00,229,120,no,,,,,no,,,no,640x480,70
