video_name,index,texture,direction,speed,angle,brightness,contrast,stripe_contrast,background_contrast,object_enabled,object_type,num_objects,object_size,object_position,blur_enabled,blur_type,blur_intensity,blur_variation,resolution,seed
treadmill_0000_noise_left_speed14.0_angle0_bright0.00_contr1.00_640x480_seed123.mp4,0000,noise,left,14.0,0,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,123
treadmill_0000_noise_left_speed14.0_angle0_bright0.00_contr1.00_640x480_seed124.mp4,0000,noise,left,14.0,0,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,124
treadmill_0000_noise_left_speed14.0_angle0_bright0.00_contr1.00_640x480_seed125.mp4,0000,noise,left,14.0,0,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,125
treadmill_0000_noise_left_speed14.0_angle22_bright0.00_contr1.00_640x480_seed126.mp4,0000,noise,left,14.0,22,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,126
treadmill_0000_noise_left_speed14.0_angle22_bright0.00_contr1.00_640x480_seed127.mp4,0000,noise,left,14.0,22,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,127
treadmill_0000_noise_left_speed14.0_angle22_bright0.00_contr1.00_640x480_seed128.mp4,0000,noise,left,14.0,22,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,128
treadmill_0000_noise_left_speed14.0_angle22_bright0.00_contr1.00_640x480_seed129.mp4,0000,noise,left,14.0,22,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,129
treadmill_0000_noise_left_speed14.0_angle35_bright0.00_contr1.00_640x480_seed130.mp4,0000,noise,left,14.0,35,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,130
treadmill_0000_noise_left_speed14.0_angle35_bright0.00_contr1.00_640x480_seed131.mp4,0000,noise,left,14.0,35,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,131
treadmill_0000_noise_left_speed14.0_angle35_bright0.00_contr1.00_640x480_seed132.mp4,0000,noise,left,14.0,35,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,132
treadmill_0000_noise_left_speed14.0_angle35_bright0.00_contr1.00_640x480_seed133.mp4,0000,noise,left,14.0,35,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,133
treadmill_0000_noise_left_speed14.0_angle45_bright0.00_contr1.00_640x480_seed134.mp4,0000,noise,left,14.0,45,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,134
treadmill_0000_noise_left_speed14.0_angle45_bright0.00_contr1.00_640x480_seed135.mp4,0000,noise,left,14.0,45,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,135
treadmill_0000_noise_left_speed14.0_angle45_bright0.00_contr1.00_640x480_seed136.mp4,0000,noise,left,14.0,45,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,136
treadmill_0000_noise_left_speed14.0_angle45_bright0.00_contr1.00_640x480_seed137.mp4,0000,noise,left,14.0,45,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,137
treadmill_0000_noise_right_speed0.0_angle0_bright0.00_contr1.00_640x480_seed138.mp4,0000,noise,right,0.0,0,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,138
treadmill_0000_noise_right_speed0.0_angle0_bright0.00_contr1.00_640x480_seed139.mp4,0000,noise,right,0.0,0,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,139
treadmill_0000_noise_right_speed0.0_angle0_bright0.00_contr1.00_640x480_seed140.mp4,0000,noise,right,0.0,0,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,140
treadmill_0000_noise_right_speed0.0_angle0_bright0.00_contr1.00_640x480_seed141.mp4,0000,noise,right,0.0,0,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,141
treadmill_0000_noise_right_speed0.0_angle22_bright0.00_contr1.00_640x480_seed142.mp4,0000,noise,right,0.0,22,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,142
treadmill_0000_noise_right_speed0.0_angle22_bright0.00_contr1.00_640x480_seed143.mp4,0000,noise,right,0.0,22,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,143
treadmill_0000_noise_right_speed0.0_angle22_bright0.00_contr1.00_640x480_seed144.mp4,0000,noise,right,0.0,22,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,144
treadmill_0000_noise_right_speed0.0_angle22_bright0.00_contr1.00_640x480_seed145.mp4,0000,noise,right,0.0,22,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,145
treadmill_0000_noise_right_speed0.0_angle35_bright0.00_contr1.00_640x480_seed146.mp4,0000,noise,right,0.0,35,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,146
treadmill_0000_noise_right_speed0.0_angle35_bright0.00_contr1.00_640x480_seed147.mp4,0000,noise,right,0.0,35,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,147
treadmill_0000_noise_right_speed0.0_angle35_bright0.00_contr1.00_640x480_seed148.mp4,0000,noise,right,0.0,35,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,148
treadmill_0000_noise_right_speed0.0_angle35_bright0.00_contr1.00_640x480_seed149.mp4,0000,noise,right,0.0,35,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,149
treadmill_0000_noise_right_speed0.0_angle45_bright0.00_contr1.00_640x480_seed150.mp4,0000,noise,right,0.0,45,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,150
treadmill_0000_noise_right_speed0.0_angle45_bright0.00_contr1.00_640x480_seed151.mp4,0000,noise,right,0.0,45,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,151
treadmill_0000_noise_right_speed0.0_angle45_bright0.00_contr1.00_640x480_seed152.mp4,0000,noise,right,0.0,45,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,152
treadmill_0000_noise_right_speed0.0_angle45_bright0.00_contr1.00_640x480_seed153.mp4,0000,noise,right,0.0,45,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,153
treadmill_0000_noise_right_speed14.0_angle0_bright0.00_contr1.00_640x480_seed154.mp4,0000,noise,right,14.0,0,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,154
treadmill_0000_noise_right_speed14.0_angle0_bright0.00_contr1.00_640x480_seed155.mp4,0000,noise,right,14.0,0,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,155
treadmill_0000_noise_right_speed14.0_angle0_bright0.00_contr1.00_640x480_seed156.mp4,0000,noise,right,14.0,0,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,156
treadmill_0000_noise_right_speed14.0_angle0_bright0.00_contr1.00_640x480_seed157.mp4,0000,noise,right,14.0,0,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,157
treadmill_0000_noise_right_speed14.0_angle22_bright0.00_contr1.00_640x480_seed158.mp4,0000,noise,right,14.0,22,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,158
treadmill_0000_noise_right_speed14.0_angle22_bright0.00_contr1.00_640x480_seed159.mp4,0000,noise,right,14.0,22,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,159
treadmill_0000_noise_right_speed14.0_angle22_bright0.00_contr1.00_640x480_seed160.mp4,0000,noise,right,14.0,22,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,160
treadmill_0000_noise_right_speed14.0_angle22_bright0.00_contr1.00_640x480_seed161.mp4,0000,noise,right,14.0,22,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,161
treadmill_0000_noise_right_speed14.0_angle35_bright0.00_contr1.00_640x480_seed162.mp4,0000,noise,right,14.0,35,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,162
treadmill_0000_noise_right_speed14.0_angle35_bright0.00_contr1.00_640x480_seed163.mp4,0000,noise,right,14.0,35,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,163
treadmill_0000_noise_right_speed14.0_angle35_bright0.00_contr1.00_640x480_seed164.mp4,0000,noise,right,14.0,35,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,164
treadmill_0000_noise_right_speed14.0_angle35_bright0.00_contr1.00_640x480_seed165.mp4,0000,noise,right,14.0,35,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,165
treadmill_0000_noise_right_speed14.0_angle45_bright0.00_contr1.00_640x480_seed166.mp4,0000,noise,right,14.0,45,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,166
treadmill_0000_noise_right_speed14.0_angle45_bright0.00_contr1.00_640x480_seed167.mp4,0000,noise,right,14.0,45,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,167
treadmill_0000_noise_right_speed14.0_angle45_bright0.00_contr1.00_640x480_seed168.mp4,0000,noise,right,14.0,45,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,168
treadmill_0000_noise_right_speed14.0_angle45_bright0.00_contr1.00_640x480_seed169.mp4,0000,noise,right,14.0,45,0.00,1.00,N/A,N/A,no,,,,,no,,,no,640x480,169
treadmill_0000_subtle_gray_stripes_stripe20_bg15_left_speed0.0_angle0_bright0.00_contr1.00_640x480_seed42.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,20,15,no,,,,,no,,,no,640x480,42
treadmill_0000_subtle_gray_stripes_stripe20_bg15_left_speed0.0_angle22_bright0.00_contr1.00_640x480_seed46.mp4,0000,subtle_gray_stripes,left,0.0,22,0.00,1.00,20,15,no,,,,,no,,,no,640x480,46
treadmill_0000_subtle_gray_stripes_stripe20_bg15_left_speed0.0_angle35_bright0.00_contr1.00_640x480_seed50.mp4,0000,subtle_gray_stripes,left,0.0,35,0.00,1.00,20,15,no,,,,,no,,,no,640x480,50
treadmill_0000_subtle_gray_stripes_stripe20_bg15_left_speed0.0_angle45_bright0.00_contr1.00_640x480_seed54.mp4,0000,subtle_gray_stripes,left,0.0,45,0.00,1.00,20,15,no,,,,,no,,,no,640x480,54
treadmill_0000_subtle_gray_stripes_stripe20_bg15_left_speed14.0_angle0_bright0.00_contr1.00_640x480_seed58.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,20,15,no,,,,,no,,,no,640x480,58
treadmill_0000_subtle_gray_stripes_stripe20_bg15_left_speed14.0_angle22_bright0.00_contr1.00_640x480_seed62.mp4,0000,subtle_gray_stripes,left,14.0,22,0.00,1.00,20,15,no,,,,,no,,,no,640x480,62
treadmill_0000_subtle_gray_stripes_stripe20_bg15_left_speed14.0_angle35_bright0.00_contr1.00_640x480_seed66.mp4,0000,subtle_gray_stripes,left,14.0,35,0.00,1.00,20,15,no,,,,,no,,,no,640x480,66
treadmill_0000_subtle_gray_stripes_stripe20_bg15_left_speed14.0_angle45_bright0.00_contr1.00_640x480_seed70.mp4,0000,subtle_gray_stripes,left,14.0,45,0.00,1.00,20,15,no,,,,,no,,,no,640x480,70
treadmill_0000_subtle_gray_stripes_stripe20_bg15_right_speed0.0_angle0_bright0.00_contr1.00_640x480_seed74.mp4,0000,subtle_gray_stripes,right,0.0,0,0.00,1.00,20,15,no,,,,,no,,,no,640x480,74
treadmill_0000_subtle_gray_stripes_stripe20_bg15_right_speed0.0_angle22_bright0.00_contr1.00_640x480_seed78.mp4,0000,subtle_gray_stripes,right,0.0,22,0.00,1.00,20,15,no,,,,,no,,,no,640x480,78
treadmill_0000_subtle_gray_stripes_stripe20_bg15_right_speed0.0_angle35_bright0.00_contr1.00_640x480_seed82.mp4,0000,subtle_gray_stripes,right,0.0,35,0.00,1.00,20,15,no,,,,,no,,,no,640x480,82
treadmill_0000_subtle_gray_stripes_stripe20_bg15_right_speed0.0_angle45_bright0.00_contr1.00_640x480_seed86.mp4,0000,subtle_gray_stripes,right,0.0,45,0.00,1.00,20,15,no,,,,,no,,,no,640x480,86
treadmill_0000_subtle_gray_stripes_stripe20_bg15_right_speed14.0_angle0_bright0.00_contr1.00_640x480_seed90.mp4,0000,subtle_gray_stripes,right,14.0,0,0.00,1.00,20,15,no,,,,,no,,,no,640x480,90
treadmill_0000_subtle_gray_stripes_stripe20_bg15_right_speed14.0_angle22_bright0.00_contr1.00_640x480_seed94.mp4,0000,subtle_gray_stripes,right,14.0,22,0.00,1.00,20,15,no,,,,,no,,,no,640x480,94
treadmill_0000_subtle_gray_stripes_stripe20_bg15_right_speed14.0_angle35_bright0.00_contr1.00_640x480_seed98.mp4,0000,subtle_gray_stripes,right,14.0,35,0.00,1.00,20,15,no,,,,,no,,,no,640x480,98
treadmill_0000_subtle_gray_stripes_stripe20_bg15_right_speed14.0_angle45_bright0.00_contr1.00_640x480_seed102.mp4,0000,subtle_gray_stripes,right,14.0,45,0.00,1.00,20,15,no,,,,,no,,,no,640x480,102
treadmill_0000_subtle_gray_stripes_stripe20_bg16_left_speed0.0_angle0_bright0.00_contr1.00_640x480_seed43.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,20,16,no,,,,,no,,,no,640x480,43
treadmill_0000_subtle_gray_stripes_stripe20_bg16_left_speed0.0_angle22_bright0.00_contr1.00_640x480_seed47.mp4,0000,subtle_gray_stripes,left,0.0,22,0.00,1.00,20,16,no,,,,,no,,,no,640x480,47
treadmill_0000_subtle_gray_stripes_stripe20_bg16_left_speed0.0_angle35_bright0.00_contr1.00_640x480_seed51.mp4,0000,subtle_gray_stripes,left,0.0,35,0.00,1.00,20,16,no,,,,,no,,,no,640x480,51
treadmill_0000_subtle_gray_stripes_stripe20_bg16_left_speed0.0_angle45_bright0.00_contr1.00_640x480_seed55.mp4,0000,subtle_gray_stripes,left,0.0,45,0.00,1.00,20,16,no,,,,,no,,,no,640x480,55
treadmill_0000_subtle_gray_stripes_stripe20_bg16_left_speed14.0_angle0_bright0.00_contr1.00_640x480_seed59.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,20,16,no,,,,,no,,,no,640x480,59
treadmill_0000_subtle_gray_stripes_stripe20_bg16_left_speed14.0_angle22_bright0.00_contr1.00_640x480_seed63.mp4,0000,subtle_gray_stripes,left,14.0,22,0.00,1.00,20,16,no,,,,,no,,,no,640x480,63
treadmill_0000_subtle_gray_stripes_stripe20_bg16_left_speed14.0_angle35_bright0.00_contr1.00_640x480_seed67.mp4,0000,subtle_gray_stripes,left,14.0,35,0.00,1.00,20,16,no,,,,,no,,,no,640x480,67
treadmill_0000_subtle_gray_stripes_stripe20_bg16_left_speed14.0_angle45_bright0.00_contr1.00_640x480_seed71.mp4,0000,subtle_gray_stripes,left,14.0,45,0.00,1.00,20,16,no,,,,,no,,,no,640x480,71
treadmill_0000_subtle_gray_stripes_stripe20_bg16_right_speed0.0_angle0_bright0.00_contr1.00_640x480_seed75.mp4,0000,subtle_gray_stripes,right,0.0,0,0.00,1.00,20,16,no,,,,,no,,,no,640x480,75
treadmill_0000_subtle_gray_stripes_stripe20_bg16_right_speed0.0_angle22_bright0.00_contr1.00_640x480_seed79.mp4,0000,subtle_gray_stripes,right,0.0,22,0.00,1.00,20,16,no,,,,,no,,,no,640x480,79
treadmill_0000_subtle_gray_stripes_stripe20_bg16_right_speed0.0_angle35_bright0.00_contr1.00_640x480_seed83.mp4,0000,subtle_gray_stripes,right,0.0,35,0.00,1.00,20,16,no,,,,,no,,,no,640x480,83
treadmill_0000_subtle_gray_stripes_stripe20_bg16_right_speed0.0_angle45_bright0.00_contr1.00_640x480_seed87.mp4,0000,subtle_gray_stripes,right,0.0,45,0.00,1.00,20,16,no,,,,,no,,,no,640x480,87
treadmill_0000_subtle_gray_stripes_stripe20_bg16_right_speed14.0_angle0_bright0.00_contr1.00_640x480_seed91.mp4,0000,subtle_gray_stripes,right,14.0,0,0.00,1.00,20,16,no,,,,,no,,,no,640x480,91
treadmill_0000_subtle_gray_stripes_stripe20_bg16_right_speed14.0_angle22_bright0.00_contr1.00_640x480_seed95.mp4,0000,subtle_gray_stripes,right,14.0,22,0.00,1.00,20,16,no,,,,,no,,,no,640x480,95
treadmill_0000_subtle_gray_stripes_stripe20_bg16_right_speed14.0_angle35_bright0.00_contr1.00_640x480_seed99.mp4,0000,subtle_gray_stripes,right,14.0,35,0.00,1.00,20,16,no,,,,,no,,,no,640x480,99
treadmill_0000_subtle_gray_stripes_stripe20_bg16_right_speed14.0_angle45_bright0.00_contr1.00_640x480_seed103.mp4,0000,subtle_gray_stripes,right,14.0,45,0.00,1.00,20,16,no,,,,,no,,,no,640x480,103
treadmill_0000_subtle_gray_stripes_stripe21_bg15_left_speed0.0_angle0_bright0.00_contr1.00_640x480_seed44.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,21,15,no,,,,,no,,,no,640x480,44
treadmill_0000_subtle_gray_stripes_stripe21_bg15_left_speed0.0_angle22_bright0.00_contr1.00_640x480_seed48.mp4,0000,subtle_gray_stripes,left,0.0,22,0.00,1.00,21,15,no,,,,,no,,,no,640x480,48
treadmill_0000_subtle_gray_stripes_stripe21_bg15_left_speed0.0_angle35_bright0.00_contr1.00_640x480_seed52.mp4,0000,subtle_gray_stripes,left,0.0,35,0.00,1.00,21,15,no,,,,,no,,,no,640x480,52
treadmill_0000_subtle_gray_stripes_stripe21_bg15_left_speed0.0_angle45_bright0.00_contr1.00_640x480_seed56.mp4,0000,subtle_gray_stripes,left,0.0,45,0.00,1.00,21,15,no,,,,,no,,,no,640x480,56
treadmill_0000_subtle_gray_stripes_stripe21_bg15_left_speed14.0_angle0_bright0.00_contr1.00_640x480_seed60.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,21,15,no,,,,,no,,,no,640x480,60
treadmill_0000_subtle_gray_stripes_stripe21_bg15_left_speed14.0_angle22_bright0.00_contr1.00_640x480_seed64.mp4,0000,subtle_gray_stripes,left,14.0,22,0.00,1.00,21,15,no,,,,,no,,,no,640x480,64
treadmill_0000_subtle_gray_stripes_stripe21_bg15_left_speed14.0_angle35_bright0.00_contr1.00_640x480_seed68.mp4,0000,subtle_gray_stripes,left,14.0,35,0.00,1.00,21,15,no,,,,,no,,,no,640x480,68
treadmill_0000_subtle_gray_stripes_stripe21_bg15_left_speed14.0_angle45_bright0.00_contr1.00_640x480_seed72.mp4,0000,subtle_gray_stripes,left,14.0,45,0.00,1.00,21,15,no,,,,,no,,,no,640x480,72
treadmill_0000_subtle_gray_stripes_stripe21_bg15_right_speed0.0_angle0_bright0.00_contr1.00_640x480_seed76.mp4,0000,subtle_gray_stripes,right,0.0,0,0.00,1.00,21,15,no,,,,,no,,,no,640x480,76
treadmill_0000_subtle_gray_stripes_stripe21_bg15_right_speed0.0_angle22_bright0.00_contr1.00_640x480_seed80.mp4,0000,subtle_gray_stripes,right,0.0,22,0.00,1.00,21,15,no,,,,,no,,,no,640x480,80
treadmill_0000_subtle_gray_stripes_stripe21_bg15_right_speed0.0_angle35_bright0.00_contr1.00_640x480_seed84.mp4,0000,subtle_gray_stripes,right,0.0,35,0.00,1.00,21,15,no,,,,,no,,,no,640x480,84
treadmill_0000_subtle_gray_stripes_stripe21_bg15_right_speed0.0_angle45_bright0.00_contr1.00_640x480_seed88.mp4,0000,subtle_gray_stripes,right,0.0,45,0.00,1.00,21,15,no,,,,,no,,,no,640x480,88
treadmill_0000_subtle_gray_stripes_stripe21_bg15_right_speed14.0_angle0_bright0.00_contr1.00_640x480_seed92.mp4,0000,subtle_gray_stripes,right,14.0,0,0.00,1.00,21,15,no,,,,,no,,,no,640x480,92
treadmill_0000_subtle_gray_stripes_stripe21_bg15_right_speed14.0_angle22_bright0.00_contr1.00_640x480_seed96.mp4,0000,subtle_gray_stripes,right,14.0,22,0.00,1.00,21,15,no,,,,,no,,,no,640x480,96
treadmill_0000_subtle_gray_stripes_stripe21_bg15_right_speed14.0_angle35_bright0.00_contr1.00_640x480_seed100.mp4,0000,subtle_gray_stripes,right,14.0,35,0.00,1.00,21,15,no,,,,,no,,,no,640x480,100
treadmill_0000_subtle_gray_stripes_stripe21_bg15_right_speed14.0_angle45_bright0.00_contr1.00_640x480_seed104.mp4,0000,subtle_gray_stripes,right,14.0,45,0.00,1.00,21,15,no,,,,,no,,,no,640x480,104
treadmill_0000_subtle_gray_stripes_stripe21_bg16_left_speed0.0_angle0_bright0.00_contr1.00_640x480_seed45.mp4,0000,subtle_gray_stripes,left,0.0,0,0.00,1.00,21,16,no,,,,,no,,,no,640x480,45
treadmill_0000_subtle_gray_stripes_stripe21_bg16_left_speed0.0_angle22_bright0.00_contr1.00_640x480_seed49.mp4,0000,subtle_gray_stripes,left,0.0,22,0.00,1.00,21,16,no,,,,,no,,,no,640x480,49
treadmill_0000_subtle_gray_stripes_stripe21_bg16_left_speed0.0_angle35_bright0.00_contr1.00_640x480_seed53.mp4,0000,subtle_gray_stripes,left,0.0,35,0.00,1.00,21,16,no,,,,,no,,,no,640x480,53
treadmill_0000_subtle_gray_stripes_stripe21_bg16_left_speed0.0_angle45_bright0.00_contr1.00_640x480_seed57.mp4,0000,subtle_gray_stripes,left,0.0,45,0.00,1.00,21,16,no,,,,,no,,,no,640x480,57
treadmill_0000_subtle_gray_stripes_stripe21_bg16_left_speed14.0_angle0_bright0.00_contr1.00_640x480_seed61.mp4,0000,subtle_gray_stripes,left,14.0,0,0.00,1.00,21,16,no,,,,,no,,,no,640x480,61
treadmill_0000_subtle_gray_stripes_stripe21_bg16_left_speed14.0_angle22_bright0.00_contr1.00_640x480_seed65.mp4,0000,subtle_gray_stripes,left,14.0,22,0.00,1.00,21,16,no,,,,,no,,,no,640x480,65
treadmill_0000_subtle_gray_stripes_stripe21_bg16_left_speed14.0_angle35_bright0.00_contr1.00_640x480_seed69.mp4,0000,subtle_gray_stripes,left,14.0,35,0.00,1.00,21,16,no,,,,,no,,,no,640x480,69
treadmill_0000_subtle_gray_stripes_stripe21_bg16_left_speed14.0_angle45_bright0.00_contr1.00_640x480_seed73.mp4,0000,subtle_gray_stripes,left,14.0,45,0.00,1.00,21,16,no,,,,,no,,,no,640x480,73
treadmill_0000_subtle_gray_stripes_stripe21_bg16_right_speed0.0_angle0_bright0.00_contr1.00_640x480_seed77.mp4,0000,subtle_gray_stripes,right,0.0,0,0.00,1.00,21,16,no,,,,,no,,,no,640x480,77
treadmill_0000_subtle_gray_stripes_stripe21_bg16_right_speed0.0_angle22_bright0.00_contr1.00_640x480_seed81.mp4,0000,subtle_gray_stripes,right,0.0,22,0.00,1.00,21,16,no,,,,,no,,,no,640x480,81
treadmill_0000_subtle_gray_stripes_stripe21_bg16_right_speed0.0_angle35_bright0.00_contr1.00_640x480_seed85.mp4,0000,subtle_gray_stripes,right,0.0,35,0.00,1.00,21,16,no,,,,,no,,,no,640x480,85
treadmill_0000_subtle_gray_stripes_stripe21_bg16_right_speed0.0_angle45_bright0.00_contr1.00_640x480_seed89.mp4,0000,subtle_gray_stripes,right,0.0,45,0.00,1.00,21,16,no,,,,,no,,,no,640x480,89
treadmill_0000_subtle_gray_stripes_stripe21_bg16_right_speed14.0_angle0_bright0.00_contr1.00_640x480_seed93.mp4,0000,subtle_gray_stripes,right,14.0,0,0.00,1.00,21,16,no,,,,,no,,,no,640x480,93
treadmill_0000_subtle_gray_stripes_stripe21_bg16_right_speed14.0_angle22_bright0.00_contr1.00_640x480_seed97.mp4,0000,subtle_gray_stripes,right,14.0,22,0.00,1.00,21,16,no,,,,,no,,,no,640x480,97
treadmill_0000_subtle_gray_stripes_stripe21_bg16_right_speed14.0_angle35_bright0.00_contr1.00_640x480_seed101.mp4,0000,subtle_gray_stripes,right,14.0,35,0.00,1.00,21,16,no,,,,,no,,,no,640x480,101
treadmill_0000_subtle_gray_stripes_stripe21_bg16_right_speed14.0_angle45_bright0.00_contr1.00_640x480_seed105.mp4,0000,subtle_gray_stripes,right,14.0,45,0.00,1.00,21,16,no,,,,,no,,,no,640x480,105
